Lei do Kaoz,thrash metal
Leichen,death metal
Leichenbrand,black metal//gothic metal//experimental metal
Leichenfledderer,black metal//death metal
Leichengott,black metal
Leichenschlacht,black metal
Leichenschmaus,death metal//doom metal
Leichenwasser,death metal//thrash metal
Leicohtica,black metal//death metal//gothic metal
Leif Edling,doom metal
Leiru,black metal
Lelembut,black metal//gothic metal//doom metal
Lemegeton,power metal//speed metal
Lemuria,black metal//symphonic metal//power metal//heavy metal//folk metal
Lene Kosti,heavy metal
Leng Tch'e,grindcore metal
Lengsel,black metal//progressive metal
Lentera,power metal//speed metal
Lento,sludge metal
Leper Divine,death metal
Leper King,doom metal
Leper Lupus,death metal//industrial metal//doom metal
Leper Messiah,death metal
Lephastos,black metal
Leponnex,black metal//grindcore metal
Leprasy,death metal
Leprecon,black metal//death metal//industrial metal
Leprosity,death metal
Leprosy,death metal//power metal//thrash metal//doom metal//grindcore metal
Leprosy Fart,death metal//doom metal
Lerget,black metal
Lergrev,black metal
Les Chants de Nihil,black metal
Les Enfants du Silence,black metal//death metal
Les Gars du Nord,progressive metal//folk metal
Les Mayor,heavy metal
Les Sauvages,thrash metal
Lesa Humanidad,death metal
Lesch-Nyhan,death metal//grindcore metal
Lese Majesty,thrash metal
Lesshelp,grindcore metal
Lessthanot,death metal//thrash metal
Let 'Em Burn,thrash metal
Let Me Dream,gothic metal//doom metal
Let Ravens Come,deathcore metal
Let Them Hang,death metal
Let This Die,black metal//death metal//thrash metal
Letal Cross,black metal//thrash metal
Letarg,doom metal
Lethaeos,deathcore metal
Lethal Compulsion,death metal
Lethal Deception,thrash metal
Lethal Dossage,thrash metal
Lethal Force,black metal//death metal//progressive metal//heavy metal
Lethal Fury,power metal//thrash metal
Lethal Halo,heavy metal
Lethal Impact,thrash metal
Lethal Infection,black metal//death metal//thrash metal
Lethal Injury,thrash metal
Lethal Rising,power metal//progressive metal
Lethal Saint,heavy metal
Lethal Strike,thrash metal
Lethal Trial,thrash metal
Lethargy of Death,doom metal
Letharia,symphonic metal//power metal
Lethe,groove metal//black metal//stoner metal
Lethean,death metal
Letheia,black metal//doom metal
Letheria,death metal
Lethyl,heavy metal
Letifer,black metal
Letiferno,black metal
Letsel,black metal
Letter X,progressive metal//heavy metal
Letters From,sludge metal//stoner metal
Letum,black metal//death metal
Letum Aevum,death metal
Letum Ascensus,death metal
Levas,heavy metal
Level 10,heavy metal
Level One,heavy metal
Levers,industrial metal//thrash metal
Levi / Werstler,progressive metal
Levial,death metal
Leviathan,black metal//death metal//power metal//progressive metal//gothic metal//thrash metal//heavy metal//speed metal//doom metal
Leviathen,power metal//thrash metal
Levifer,black metal
Levit,heavy metal
Lewd Preacher,heavy metal
Lex Luder,heavy metal
Lex Talionis,death metal
Lexoslaeta,death metal
Lexxen,heavy metal//speed metal
Lezion,thrash metal
Lezlie Paice,heavy metal
Lhind,black metal//experimental metal
Liber Null,black metal
Liberanimus,black metal//death metal
Liberate,power metal
Liberated Stain,thrash metal
Libertatis Amore,black metal
Libethra,black metal//progressive metal//doom metal
Libidinous Suspirus,death metal//grindcore metal
Libitum,black metal//progressive metal
Licence,heavy metal
Lich King,thrash metal
Lichborne,black metal
Lichium,black metal
Licrest,death metal//doom metal
Lieder des Nebelreichs,black metal
Lier in Wait,black metal
Liers in Wait,death metal
Lies Beneath,metalcore metal//groove metal//thrash metal
Liesvect,metalcore metal//power metal//heavy metal
Life,death metal//heavy metal
Life After Death,death metal//gothic metal//heavy metal
Life Against Death,death metal//thrash metal
Life Burns Low,death metal
Life Cycle,thrash metal
Life Denied,black metal
Life Discussion,death metal
Life Extinct,heavy metal
Life Illusion,black metal
Life Long Misery,black metal
Life So Dead,power metal//heavy metal
Life Under Destruction,black metal
Life Unfair,black metal
Life o' Riley,thrash metal
Life's Edge,death metal//doom metal
Lifeblind,death metal
Lifeless Dreams... Pale Illusions,black metal
Lifelover,black metal
Lifer,thrash metal
Lifestream,black metal
Lifetime,power metal//thrash metal//speed metal
Lifetimes,thrash metal
Lifewood,black metal//death metal//gothic metal
Ligature,death metal//thrash metal
Ligeia,black metal//death metal//thrash metal//heavy metal
Ligfaerd,black metal
Light & Shade,power metal
Light Bearer,sludge metal
Light Being,black metal
Light This City,metalcore metal//death metal
Light of Nova,symphonic metal//power metal//heavy metal
Light of the Morning Star,gothic metal
Lightborn,power metal//progressive metal
Lightcrusher,death metal//doom metal
Lighting Rust,heavy metal
Lightmaster,power metal
Lightning,black metal//death metal//power metal//thrash metal//heavy metal//speed metal
Lignum Crucis,black metal
Lignum Crusis,heavy metal
Lihhamon,black metal//death metal
Lik,death metal
Likantropia,death metal
Likblek,black metal
Like Fire,black metal//death metal
Like Sycodellic Disbelief,power metal
Like a Gossamer,gothic metal//doom metal
Like a Texas Murder,thrash metal//grindcore metal
Liklukt,death metal
Lilith and the Serpent,stoner metal//doom metal
Lilith's Wrath,death metal//thrash metal
Lilyum,groove metal//black metal
Limb from Limb,death metal//thrash metal
Limbless Female Cadaver,death metal
Limbo,groove metal//death metal//thrash metal//grindcore metal
Limbo of Souls,black metal
Limen,black metal
Limit Zero,progressive metal
Limited Knowledge,death metal//thrash metal
Limited Liability,death metal//experimental metal
Limousine,heavy metal
Lince,progressive metal
Linceul Charnel,death metal
Linfogranulomatosis Inguinalis,black metal//death metal
Lingam,black metal
Lingua Mortis,black metal//death metal//heavy metal
Lint,stoner metal//progressive metal//thrash metal
Lion Twin,heavy metal
Lion's Share,power metal
LionSoul,power metal
Lipstick,heavy metal
Lipstick Liontigers,power metal//heavy metal
Liquefied Skeleton,death metal
Liquid Cemetery,black metal
Liquid Fever,gothic metal
Liquid Flesh,death metal
Liquid Horizon,progressive metal
Liquid Mirror,heavy metal
Liquid Moronga,death metal//grindcore metal
Liquid Rain,progressive metal
Liquid Signal,doom metal
Liquid Tension Experiment,progressive metal
Liquid Violence,power metal//thrash metal
Lisa the Wolf,black metal//doom metal
Litany of Regrets,sludge metal//black metal
Litera Theta,progressive metal
Lithopedion,black metal//symphonic metal
Lithuria,death metal
Litrosis,black metal//symphonic metal
Little Dead Bertha,black metal//death metal//gothic metal//doom metal
Little Devil,death metal
Little Green Men,progressive metal
Liturgia,black metal
Liturgy A.D.,black metal//death metal
Live Burial,death metal//thrash metal//doom metal
Live Elephant,thrash metal
Live She Cries,power metal//heavy metal
Lived Devil,death metal
Liver Killer,thrash metal
Liverum,groove metal//death metal//progressive metal
Livia Sura,sludge metal//black metal
Livid and the Bloodthirsty,deathcore metal//death metal
Livilium,death metal
Livin' Parazite,power metal//heavy metal
Livin' Sin,death metal//thrash metal
Living Genocide,death metal//thrash metal
Living Void,death metal//grindcore metal
Livor,death metal
Livyatan,death metal
Lixx Array,heavy metal
Liza,heavy metal
Lizard Crash,power metal//heavy metal//speed metal
Lizard Professor,progressive metal
Lizard Throne,stoner metal//doom metal
Lizer,heavy metal
Lizzy Borden,power metal//heavy metal
Lizzzzzard,death metal
Ljosazabojstwa,black metal//death metal
Llaxsay,death metal
Llord,sludge metal
Lloth,black metal//death metal
Lluvia Negra,thrash metal
Lo.DEP,death metal
LoNero,progressive metal
Loath,doom metal//grindcore metal
Loathe Entirely,death metal
Loathsome,death metal//thrash metal
Loathsome Ritual,death metal
Lobster Apocalypse,death metal//grindcore metal
Local I,black metal
Loch Ness,black metal//pagan metal//folk metal
LochNess,gothic metal//heavy metal
Lochness,thrash metal//heavy metal
Lockgnar,thrash metal
Lockjaw,power metal//doom metal
Locus,groove metal//death metal//thrash metal
Locust Fork,stoner metal//doom metal
Locust Grove,death metal
Lodestone,heavy metal
Lodo,sludge metal
Lodur,black metal
Loe,metalcore metal//groove metal//death metal
Log,sludge metal//stoner metal//doom metal
Logam,power metal
Logic of Denial,death metal
Loin Hammer,thrash metal
Loits,black metal
Loka,death metal//thrash metal
Loki,power metal//folk metal
Lokra,groove metal//thrash metal
London,heavy metal
Lone Suffer,black metal
Lone Wanderer,doom metal
Lonely Hearts,heavy metal
Lonely Star,black metal
Long Road,heavy metal
Long Suffering,grindcore metal
Long Winters' Stare,experimental metal//doom metal
Longesttirr,black metal//doom metal
Longinus,power metal
Longobardeath,thrash metal//heavy metal
Lontar,heavy metal
Lord Abatoir,black metal//symphonic metal
Lord Amduscias,black metal
Lord Amoth,black metal
Lord Amun,black metal
Lord Astaroth,black metal
Lord Beherit,black metal//death metal
Lord Blasphemer,death metal
Lord Blasphemy,black metal
Lord Brummell,power metal
Lord Crucifier,thrash metal
Lord Goatwarr,black metal
Lord Gore,death metal//grindcore metal
Lord Jonathan,black metal
Lord Krehn,black metal
Lord Marshall,thrash metal//heavy metal
Lord Mortis,death metal//grindcore metal
Lord Necropsy,death metal
Lord Profane,black metal
Lord Sanguinary,black metal
Lord Satan,black metal
Lord Scum,stoner metal//doom metal
Lord Symphony,power metal
Lord Themgoroth,black metal
Lord Time,black metal
Lord Vampyr,black metal//gothic metal//industrial metal
Lord Vapour,stoner metal//doom metal
Lord Wolf,black metal//folk metal
Lord of Depression,black metal
Lord of Doubts,stoner metal//doom metal
Lord of Evil,black metal
Lord of Hate,black metal
Lord of Tigers,stoner metal//doom metal
Lord of the Command,death metal
Lord of the Thunder,death metal//progressive metal
Lordaeron,death metal
Lordamnation,black metal
Lordamor,doom metal
Lordchain,heavy metal
Lordes Werre,thrash metal
Lords of Darkness,black metal//thrash metal
Lords of Doom,death metal
Lords of Midnight,black metal
Lords of Triumph,heavy metal//doom metal
Lords of Venus,doom metal
Lords of the Cemetery,death metal
Lords of the Drunken Pirate Crew,folk metal
Lords of the Mountain,viking metal//folk metal
Lords of the Southern Priest,deathcore metal//death metal
Lords of the Stone,doom metal
Lore,black metal//thrash metal
Lore of the Cannibals,black metal
LoreWeaver,progressive metal
Lorelei,death metal//gothic metal//doom metal
Lorenzo Partida,progressive metal
Loretta,heavy metal
Lorien,power metal//gothic metal
Lorus,progressive metal
Los,doom metal
Los Asesinos del Pentagrama,heavy metal//speed metal
Los Guardians del Pont,heavy metal
Los Natas,stoner metal
Los Pepes,heavy metal
Los Sin Nombre,death metal//thrash metal
Los Subversivos,thrash metal
Los Tilas,thrash metal
Loser's Lair,thrash metal
Losing God,thrash metal
Loss Spectra of Pure,deathcore metal//death metal
Loss of Reverence,black metal
Lossfea,heavy metal
Lost Among the Living,groove metal//death metal
Lost Conception,death metal//progressive metal
Lost Concinnity,death metal
Lost Dreams in Fear,gothic metal//heavy metal
Lost Emotions,death metal//gothic metal
Lost Empires,metalcore metal
Lost Era,death metal//thrash metal
Lost Eternity,thrash metal//heavy metal
Lost Flood,black metal
Lost Forever,power metal//progressive metal
Lost God,black metal//death metal
Lost Horizon,power metal//heavy metal
Lost Infinity,black metal//gothic metal
Lost Legacy,power metal//viking metal
Lost Life,black metal
Lost Life Trouble,metalcore metal//death metal
Lost Mysteries,black metal
Lost Our Fears,metalcore metal
Lost Reflection,heavy metal
Lost Resolve,black metal
Lost Serenity,doom metal
Lost Shade,black metal//viking metal
Lost Symphony,power metal
Lost Valley,symphonic metal//power metal
Lost Venture,heavy metal
Lost Vital Spark,death metal
Lost in Darkness,death metal//doom metal
Lost in Dreams,gothic metal
Lost in Hell,black metal//death metal
Lost in Lunacy,death metal//industrial metal
Lost in Munin,metalcore metal//death metal//thrash metal
Lost in the Fire,metalcore metal
Lostsol,black metal
Loth,black metal
Lothlorien,death metal//symphonic metal
Lothringen,power metal
Lotrify,progressive metal//heavy metal
Lotus Circle,black metal//doom metal
Lotus Eater,progressive metal//doom metal
Lotus of Darkness,black metal//folk metal
Lou Quinse,folk metal
Lou Siffer & the Howling Demons,groove metal//heavy metal
Loud,power metal//heavy metal
Loud Crowd,power metal//speed metal
Loud Silence,progressive metal//heavy metal
Loudblast,death metal//thrash metal
Loupgarou,power metal
Lousy Lout,heavy metal
Lousy Riders,sludge metal//stoner metal
Louwiper,thrash metal
Love Forsaken,death metal//symphonic metal
Love Pork,sludge metal
Love Sex Machine,sludge metal
Lovebites,power metal//heavy metal
Lovijatar,stoner metal//progressive metal//folk metal
Low Gravity,stoner metal
Lowbau,sludge metal
Lower Parts of Human Sludge,death metal//grindcore metal
Lowered A.D.,sludge metal//death metal
Lowmen,groove metal//heavy metal
Lowshake,stoner metal
Loxodrom,progressive metal
Luca Alfieri,death metal//thrash metal
Lucas Yaksic,progressive metal//thrash metal
Luce d'Inverno,black metal
Lucem Ferre,black metal
Lucertola,heavy metal//doom metal
Lucian Tu,progressive metal
Luciation,black metal
Lucid Dreaming,power metal
Lucid Dreams,heavy metal
Lucid Nightmare,thrash metal
Lucifer Was,progressive metal//heavy metal
Lucifer in Love,doom metal
Lucifer's Chalice,heavy metal
Lucifer's Child,black metal//progressive metal
Lucifer's Heritage,speed metal
Lucifer's Sanctuary,black metal//heavy metal
Luciferian,black metal
Luciferian Dementia,black metal
Luciferion,death metal
LucyFire,gothic metal
Ludhiam,power metal//heavy metal
Ludicrous,death metal//industrial metal
Ludilo,thrash metal
Luen-Ta,death metal//progressive metal
Luftwaffe Raid,black metal
Lug,black metal
Lug Rexer,black metal//folk metal
Lugburz,black metal//thrash metal
Luger,thrash metal
Lughum,death metal//progressive metal
Lugosi,black metal//gothic metal
Luguber Tomb,death metal//doom metal
Lugubrious Aesthetics,doom metal
Lugubris,black metal
Luis Massot,heavy metal
Luison,black metal//death metal
Luksferre,black metal
Lullaby,black metal//doom metal
Lultus,thrash metal
Lulumoy,black metal
Lumen Oceani,doom metal
Lumina,gothic metal
Lumine Criptica,gothic metal
Luminosity,death metal
Luminous Vault,black metal//death metal
Luna,black metal//death metal//symphonic metal//doom metal
Luna Aeterna,gothic metal
Luna Dementia,heavy metal
Luna Obscura,death metal//gothic metal
Luna Rituum,black metal//heavy metal
Luna in Aries,black metal
Luna's Call,death metal//progressive metal
Lunacy,black metal//death metal//industrial metal//thrash metal//heavy metal
Lunacy Inc,thrash metal
Lunacyde,death metal//industrial metal
Lunae,heavy metal
Lunae Nocturna,symphonic metal//progressive metal
Lunafer,black metal//death metal
Lunar Eclipse,black metal//death metal//viking metal
Lunar Gate,black metal//gothic metal
Lunar Mantra,black metal
Lunar Portals of the Astral Mirror,death metal//doom metal
Lunarin,progressive metal//gothic metal
Lunaris,black metal
Lunarscathe,black metal//death metal
Lunatic,thrash metal
Lunatic Hooker,sludge metal//grindcore metal
Lunatic Zoo,groove metal
Lungs,sludge metal//doom metal
Lupara,groove metal
Lupus,black metal
Lupus Noctem,black metal//pagan metal
Lure of Flames,black metal
Lurid,black metal//progressive metal//heavy metal
Lurid Reign,black metal
Lurk,sludge metal//death metal//doom metal
Lusaroth,black metal//thrash metal//speed metal
Lust for Death,death metal
Lust for Oblivion,symphonic metal//gothic metal
Luster,black metal//death metal
Lustfer,death metal
Lustful Butchery,black metal//death metal
Lustkind,folk metal
Lustmord,black metal//death metal
Lustre,black metal
Lustrum,black metal//symphonic metal
Lutavierje,folk metal
Luther Braque,progressive metal
Luthero,deathcore metal
Luthor,thrash metal//heavy metal
Lux Aeterna,progressive metal
Lux Eterna,progressive metal
Lux Ex Tenebris,black metal
Lux Maesta,black metal
Lux Nigrum,black metal
Lux Purus,symphonic metal//power metal
Luxor,heavy metal
Luzver,black metal
Lvzbel,heavy metal
Lycan,groove metal//thrash metal
Lycanthoropy,death metal//thrash metal
Lycanthrope,black metal//death metal//thrash metal//heavy metal//doom metal
Lycanthrophy,grindcore metal
Lycanthropy,black metal//death metal//thrash metal
Lycanthropy's Spell,black metal
Lycergus,black metal//death metal
Lych,black metal
Lych Gate,black metal
Lychgate,black metal
Lycosa,sludge metal//death metal//thrash metal
Lydian Sea,progressive metal
Lyfordeath,death metal//thrash metal
Lying,heavy metal
Lykauges,black metal
Lyken21,heavy metal
Lykewake,thrash metal
Lykhaeon,black metal
Lymphoma,death metal//grindcore metal
Lynzee,heavy metal
Lyonite,progressive metal
Lyra,black metal//death metal//symphonic metal//power metal
Lys,black metal
Lysithea,progressive metal//doom metal
Lysura,black metal//death metal
M-16,black metal//thrash metal//heavy metal
M-80,heavy metal
M-Zero,heavy metal
M-pire of Evil,thrash metal
M.A.C.E.,thrash metal
M.A.D.,death metal//progressive metal//thrash metal//heavy metal//grindcore metal
M.A.R.T.Y.R.,death metal//doom metal
M.D.K.,death metal//grindcore metal
M.D.U.,death metal//grindcore metal
M.Ire,black metal//death metal//heavy metal
M.O.R.T.A.J.A.,power metal
M.Pheral,death metal//industrial metal
M.T.A.,thrash metal//speed metal
M.T.F.,heavy metal
MAG,progressive metal//thrash metal
MD Flush,thrash metal//speed metal
MDD,death metal//thrash metal
MG-34,black metal
MK Ultra,thrash metal
MMD,black metal//death metal
MSOD,power metal//thrash metal//heavy metal
MVP,power metal//heavy metal
MX,groove metal//thrash metal//heavy metal
Maahlas,black metal//death metal//progressive metal
Maar,black metal//death metal//thrash metal
Mabus,death metal
Mac Beth,heavy metal
Macabre Blasphemy,black metal//death metal
Macabre Demise,death metal
Macabre Funeral,black metal
Macabro Hallazgo,death metal//grindcore metal
Macabrum,black metal
Macaria,death metal//folk metal
Macbeth,black metal//death metal//power metal//gothic metal//thrash metal//heavy metal
Macedon Harriers,speed metal
Maceration,death metal
Machescazo,death metal//grindcore metal
Machina,power metal//thrash metal//heavy metal
Machinage,thrash metal
Machinaria,thrash metal//heavy metal
Machinations of Fate,death metal//thrash metal
Machinator,thrash metal
Machine Called Man,progressive metal
Machine Gun Horror,thrash metal
Machine Head,groove metal//thrash metal//heavy metal
Machinemade God,metalcore metal//death metal//thrash metal
Machinery,groove metal//power metal//thrash metal//heavy metal//speed metal
Machines of Dystopia,deathcore metal//death metal//progressive metal
Machtkrig,black metal
Macifecation,death metal//grindcore metal
Macleod,death metal//thrash metal
Macrofago,death metal
Macropsia,death metal
Macuilxochitl,black metal
Mad Agony,heavy metal
Mad Axeman,power metal//heavy metal
Mad Brains,groove metal//death metal//industrial metal
Mad Dog,metalcore metal//death metal//thrash metal
Mad Dragzter,thrash metal
Mad Minstrel,progressive metal//heavy metal
Mad Reign,heavy metal
Mad Smile,power metal//progressive metal//thrash metal
Mad Soldier,thrash metal
Mad-Era,heavy metal
MadGod,metalcore metal//thrash metal
Madam,heavy metal
Madame Violence,death metal//thrash metal
Madarikatua,heavy metal
Madd Hatter,power metal//heavy metal
Madd Hunter,heavy metal
Maddoxx,death metal//thrash metal
Made By,thrash metal
Made in Madness,groove metal
Made of Hate,death metal
Made of Iron,heavy metal
Madera,death metal
Madhouse,power metal//thrash metal//heavy metal
Madicide,groove metal//thrash metal
Madjester,heavy metal
Madkill,thrash metal
Madking Ludwig,stoner metal//progressive metal//doom metal
Madman,heavy metal//speed metal
Madman Morgan,thrash metal//speed metal
Madmans Diary,power metal//thrash metal//heavy metal
Madness Wave,stoner metal//avant-garde metal//doom metal
Madness on the Mountaintop,death metal
Madre Bruja,gothic metal
Madred,thrash metal
Madrost,death metal//thrash metal
Madryghal,speed metal
Madwill,power metal
Madwork,progressive metal
Maegi,power metal//progressive metal
Maerormid,black metal
Maestro,heavy metal
Maestro Alex Gregory,heavy metal
Maestus,black metal//doom metal
MafGorgol,black metal
Mafetasy,death metal
Mafia,heavy metal
Mafia Gore,death metal
Magellan,progressive metal
Magellan Dream,heavy metal
Maggot,death metal//thrash metal
Maggot Colony,death metal//progressive metal//gothic metal//grindcore metal
Maggot Infested Corpse,black metal
Maggots,death metal//grindcore metal
Maggottholamia,death metal
Maghazi,power metal//progressive metal//thrash metal
Magician,power metal
Magika,heavy metal
Magion,symphonic metal//power metal//gothic metal
Magmakammer,doom metal
Magna,black metal//death metal//thrash metal
Magnesium,heavy metal
Magnifiqat,gothic metal//folk metal
Magnos,heavy metal
Magnox,thrash metal
Magnum Itiner Interius,doom metal
Magnus Anus,death metal//thrash metal
Magnus Rising,power metal//heavy metal
Magog,black metal//viking metal//thrash metal//folk metal
Magpyes,black metal//grindcore metal
Mahakala,heavy metal//doom metal
Mahatma,stoner metal//thrash metal//doom metal
Maiden Voyage,doom metal
Maidens,sludge metal
Maiestas,black metal
Mailvaltar,death metal
Maimed,death metal//doom metal
Maineeaxe,heavy metal
Mainframe,death metal
Mainstreet,heavy metal
Maisha,deathcore metal
Maitreya,death metal//progressive metal
Majellyca,progressive metal
Majester,progressive metal//thrash metal
Majesterial Burning,black metal
Majestic,black metal//power metal//thrash metal
Majestic Dimension,power metal
Majestic Righteousness,power metal
Majestic Ryte,power metal
Majesty,deathcore metal//black metal//death metal//power metal//progressive metal//gothic metal//thrash metal//heavy metal//doom metal//folk metal
Majesty of Silence,gothic metal
Major Arcana,black metal//symphonic metal
Major Kong,stoner metal//doom metal
Major Threat,thrash metal
Majusiah,black metal
Makabrethy,black metal//death metal
Makaria,death metal//progressive metal
Makiladoras,death metal
Makina,groove metal//death metal//thrash metal
Making Fuck,sludge metal//doom metal
Maktab,thrash metal
Mal,black metal
Mala Fides,death metal
Mala Medicina,heavy metal
Malacatus,black metal//thrash metal
Malachi,power metal//speed metal//doom metal
Malachite,groove metal//death metal
Malaclypse,groove metal//death metal//thrash metal
Maladaptive,power metal//thrash metal//heavy metal
Maladecia,folk metal
Maladiction,death metal//thrash metal
Malady,heavy metal
Malakai,groove metal//death metal
Malakhor,black metal
Malanoctem,black metal//death metal//thrash metal
Malaphar,death metal
Malas,death metal//thrash metal
Malas Costumbres,power metal//speed metal
Malasangre,sludge metal//doom metal
Malauriu,black metal
Malaverany,death metal//doom metal
Malchidiel,death metal//thrash metal
Malconstruct,death metal//progressive metal
Maldek,black metal//death metal
Maldito,death metal//thrash metal
Malditura,death metal
Maldoror,black metal
Malebolgia,death metal//thrash metal
Malebouge,black metal
Maledictvm Avernalis,black metal
Malefic,black metal//death metal
Malefic Mist,black metal
Malefic Oath,black metal//doom metal
Malefica,black metal//death metal
Maleficarium,black metal
Maleficentia,black metal
Maleficia,black metal//death metal
Maleficio 666,black metal//thrash metal
Maleficu Santificatu,black metal
Maleficum,black metal
Maleficus Angelus,black metal
Malekhamoves,death metal
Malepeste,black metal
Maleva,thrash metal
Maleveller,sludge metal//thrash metal//speed metal
Malevolent Sneaker Tooth,death metal//thrash metal
Malevolic,black metal
Malex,power metal//progressive metal
Maley,power metal
Malfeitor,black metal//death metal//thrash metal
Malhazard,death metal//thrash metal
Maliblis,death metal
Malibu Barbi,power metal
Malice Vitality,metalcore metal//death metal
Malice Within,death metal
Malichor,black metal//thrash metal
Malicioum,death metal//thrash metal
Malicious,black metal//death metal//power metal//thrash metal//heavy metal
Malicious Assault,thrash metal
Malicious Conspiration,black metal//death metal//gothic metal
Malicious Curse,groove metal//death metal//thrash metal
Malicious Damage,deathcore metal//thrash metal
Malicious Dead,black metal
Malicious Grind,thrash metal//grindcore metal
Malicious Intent,groove metal//death metal//thrash metal//heavy metal
Malicious Intuition,death metal
Malicious Onslaught,death metal//thrash metal
Malicious Prophecies,black metal//death metal//thrash metal
Malicious Secrets,black metal
Malign,black metal
Malign Prophecy,black metal//death metal
Maligna,heavy metal
Malignacy,black metal
Malignant Inception,black metal//death metal
Malignitude,black metal
Malignity,black metal//death metal//thrash metal
Maligno,black metal//death metal//thrash metal//doom metal
Malignom,death metal//thrash metal
Malignus Goat,black metal
Malisha,heavy metal
Malison Rogue,progressive metal//heavy metal
Malitiae,black metal
Malleficarum,black metal//death metal//thrash metal
Malmas,progressive metal
Malnutrition,death metal
Maloik,power metal//heavy metal
Malokarpatan,black metal
Malombra,progressive metal//gothic metal//heavy metal
Malorum,black metal//death metal
Malory,symphonic metal
Malpais,death metal//doom metal
Malpas,black metal
Malpertuus,black metal
Malsaint,black metal
Malstrom,death metal
Malsum,black metal//death metal//thrash metal
Maltheist,death metal//grindcore metal
Malthusian,black metal//death metal
Malum Innatum,death metal//symphonic metal
Malus Peior Pessimus Corvus,black metal//doom metal
Maluscide,death metal
Malvm,black metal
Malvoisie,black metal//experimental metal
Malvomed,death metal//progressive metal
Malygris,black metal
Mama,heavy metal
Mamaleek,black metal//experimental metal
Mamilla,heavy metal
Mammoth Salmon,sludge metal//stoner metal
Man,progressive metal
Man Destroys Himself,death metal//grindcore metal
Man Made Predator,death metal
Man of Sorrows,metalcore metal
Man of Straw,deathcore metal
Man of the Hour,stoner metal//doom metal
Man to Man,heavy metal
Man-Witch,heavy metal
ManBearPig,death metal
Manach Seherath,symphonic metal//heavy metal
Manacle,heavy metal
Manahan,groove metal//thrash metal
Mandril,death metal
Mandrosys,black metal//death metal
Manes Aeternus,black metal
Mang Ont,sludge metal//stoner metal//doom metal
Mange,sludge metal//doom metal//grindcore metal
Mangled Carpenter,death metal//grindcore metal
Manhack,groove metal//deathcore metal//death metal
Manhir,doom metal
Manhunt,black metal//thrash metal
Mania,black metal//power metal//thrash metal//heavy metal//speed metal//doom metal
Maniac Butcher,black metal
Maniac Force,thrash metal
Maniac Goat,black metal
Maniacal Genocide,thrash metal
Maniaco,death metal
Maniard,stoner metal//doom metal
Maniax,thrash metal//speed metal
Manic Depressive,black metal
Manifest Genocide,death metal//grindcore metal
Manifesting,death metal
Manifestium,death metal//gothic metal
Manifiesto,thrash metal//heavy metal
Manifrest,death metal
Manigua,metalcore metal//thrash metal
Manivia,heavy metal
Manlord,stoner metal
Mannhai,stoner metal
Mano de Gloria,stoner metal//doom metal
Manomomicron,black metal//gothic metal
Manthica,power metal//thrash metal//heavy metal
Manticora,power metal//progressive metal//speed metal
Manticorum,black metal
Mantiis,thrash metal//heavy metal
Mantis Religiosa,doom metal
MantisMass,sludge metal//doom metal
Mantle of Thora,death metal
Mantles,black metal
Mantor,thrash metal
Mantragore,death metal
Mantrum,metalcore metal//death metal//thrash metal
Mantus,black metal//death metal//thrash metal//heavy metal
Mantys,metalcore metal//thrash metal
Manu's Milk,stoner metal//doom metal
Manzanar,black metal
Map of Hell,sludge metal//doom metal
Maple Cross,thrash metal
Mara,groove metal//black metal//heavy metal//doom metal
Maranatha,death metal
Maraude,black metal
Marauder,power metal//thrash metal//heavy metal//speed metal
Marauders,death metal//thrash metal
Marauding Ghouls,thrash metal
Marbas,black metal
Marbas Kult,black metal
Marble Angel,heavy metal
Marble Grace,progressive metal
Marc l'Animal,power metal//folk metal
Marca Acme,thrash metal
March,metalcore metal//thrash metal
March into the Void,black metal
March to Victory,death metal
Marco Bartoli's Ships of Wonder,power metal//progressive metal
Marcus Brutus Band,heavy metal
Marduk,black metal//thrash metal//heavy metal//speed metal
Mare Cognitum,black metal
Mareridt,black metal
Margenta,gothic metal//heavy metal
Margin of Existence,death metal
Margo,deathcore metal
Margyyah,death metal
Maria Chuana,thrash metal
Marion,heavy metal
Maritale,progressive metal//heavy metal
Marius,thrash metal//heavy metal
Mark B Schuster,heavy metal
Mark Lowrey,heavy metal
Marker Beacon,heavy metal
Markhezan,heavy metal
Markland Folks,folk metal
Marks of Sin,sludge metal
Markus Neuwirth,progressive metal//folk metal
Marna,black metal
Marnamai,black metal
Maroon Quince,groove metal//thrash metal
Marooned,death metal//thrash metal
Maroth,black metal
Marrow of Kaladrius,symphonic metal
Marrowfields,doom metal
Mars,stoner metal//heavy metal//doom metal
Mars Brigade,power metal
Mars Mantra,black metal
Marsh,black metal
Marsyas,gothic metal
Martial Mosh,thrash metal
Martire,black metal//death metal//thrash metal
Martirio,black metal//thrash metal
Marttyrium,metalcore metal//death metal//progressive metal//thrash metal
Martwica,black metal
Martyrium,black metal//death metal//gothic metal//thrash metal//doom metal
Martyrium Christi,death metal
Maruoka,black metal//doom metal
Mary Shaw,metalcore metal//death metal
Masahipo,heavy metal
Masakra,death metal
Masectomy,death metal//grindcore metal
Mashadar,groove metal//thrash metal
Mashiaj,thrash metal
Mask Backwards,death metal//thrash metal
Mask of Prospero,progressive metal
Maskhera,groove metal//thrash metal
Masnema,metalcore metal//death metal
